date,open,high,low,close,adj_close,volume
2023-05-17,312.290009,314.429993,310.73999,314.0,314.0,24315000.0
2023-05-18,314.529999,319.040009,313.720001,318.519989,318.519989,27276000.0
2023-05-19,316.73999,318.75,316.369995,318.339996,318.339996,27529500.0
2023-05-20,316.73999,318.75,316.369995,318.339996,318.339996,27529500.0
2023-05-21,316.73999,318.75,316.369995,318.339996,318.339996,27529500.0
2023-05-22,318.600006,322.589996,318.01001,321.179993,321.179993,24115700.0
2023-05-23,320.029999,322.720001,315.25,315.26001,315.26001,30797200.0
2023-05-24,314.730011,316.5,312.609985,313.850006,313.850006,23384900.0
2023-05-25,323.23999,326.899994,320.0,325.920013,325.920013,43301700.0
2023-05-26,324.019989,333.399994,323.880005,332.890015,332.890015,36630600.0
2023-05-27,324.019989,333.399994,323.880005,332.890015,332.890015,36630600.0
2023-05-28,324.019989,333.399994,323.880005,332.890015,332.890015,36630600.0
2023-05-29,324.019989,333.399994,323.880005,332.890015,332.890015,36630600.0
2023-05-30,335.230011,335.73999,330.519989,331.209991,331.209991,29503100.0
2023-05-31,332.290009,335.940002,327.329987,328.390015,328.390015,45950600.0
2023-06-01,325.929993,333.529999,324.720001,332.579987,332.579987,26773900.0
2023-06-02,334.25,337.5,332.549988,335.399994,335.399994,25864000.0
2023-06-03,334.25,337.5,332.549988,335.399994,335.399994,25864000.0
2023-06-04,334.25,337.5,332.549988,335.399994,335.399994,25864000.0
2023-06-05,335.220001,338.559998,334.660004,335.940002,335.940002,21307100.0
2023-06-06,335.329987,335.369995,332.170013,333.679993,333.679993,20396200.0
2023-06-07,331.649994,334.48999,322.5,323.380005,323.380005,40717100.0
2023-06-08,323.940002,326.640015,323.350006,325.26001,325.26001,23277700.0
2023-06-09,324.98999,329.98999,324.410004,326.790009,326.790009,22514900.0
2023-06-10,324.98999,329.98999,324.410004,326.790009,326.790009,22514900.0
2023-06-11,324.98999,329.98999,324.410004,326.790009,326.790009,22514900.0
2023-06-12,328.579987,332.100006,325.160004,331.850006,331.850006,24260300.0
2023-06-13,334.470001,336.980011,330.390015,334.290009,334.290009,22951300.0
2023-06-14,334.339996,339.040009,332.809998,337.339996,337.339996,26003800.0
2023-06-15,337.480011,349.839996,337.200012,348.100006,348.100006,38899100.0
2023-06-16,351.320007,351.470001,341.950012,342.329987,342.329987,46533600.0
2023-06-17,351.320007,351.470001,341.950012,342.329987,342.329987,46533600.0
2023-06-18,351.320007,351.470001,341.950012,342.329987,342.329987,46533600.0
2023-06-19,351.320007,351.470001,341.950012,342.329987,342.329987,46533600.0
2023-06-20,339.309998,342.079987,335.859985,338.049988,338.049988,26375400.0
2023-06-21,336.369995,337.730011,332.070007,333.559998,333.559998,25117800.0
2023-06-22,334.119995,340.119995,333.339996,339.709991,339.709991,23556800.0
2023-06-23,334.359985,337.959991,333.450012,335.019989,335.019989,23084700.0
2023-06-24,334.359985,337.959991,333.450012,335.019989,335.019989,23084700.0
2023-06-25,334.359985,337.959991,333.450012,335.019989,335.019989,23084700.0
2023-06-26,333.720001,336.109985,328.48999,328.600006,328.600006,21520600.0
2023-06-27,331.859985,336.149994,329.299988,334.570007,334.570007,24354100.0
2023-06-28,334.660004,337.980011,333.809998,335.850006,335.850006,20259500.0
2023-06-29,334.709991,336.109985,332.619995,335.049988,335.049988,16997000.0
2023-06-30,337.75,342.730011,337.200012,340.540009,340.540009,26823800.0
2023-07-01,337.75,342.730011,337.200012,340.540009,340.540009,26823800.0
