date,score,w_subj,w_polar,w_comp
2023-05-21,4585.0,6.458303680758727e-05,3.670607318516852e-05,5.009800342256825e-05
2023-05-22,3892.0,9.246734932286074e-05,1.2548618108331084e-05,3.286771478427301e-05
2023-05-23,749.0,0.0004914198807383212,-2.6474670262750457e-06,0.00013289031570353705
2023-05-24,56274.0,6.198527467498083e-06,1.7517089048698901e-06,2.5908499951197485e-06
2023-05-25,59841.0,5.45234791940344e-06,3.249537702545919e-07,6.022364294261887e-07
2023-05-26,27155.0,1.4032891311702471e-05,-2.334115900961534e-06,3.932360314419417e-06
2023-05-27,10492.0,2.8367831611779217e-05,9.680021759531377e-06,2.1004292761080495e-05
2023-05-28,15276.0,1.6220758477259102e-05,2.893565084653404e-06,1.7670490109505392e-06
2023-05-29,47362.0,5.828754807000911e-06,5.763471303713343e-07,-4.608677136671187e-06
2023-05-30,33021.0,9.567250704912188e-06,2.599012256459174e-06,8.980367264123014e-06
2023-05-31,23421.0,1.1579734324260416e-05,1.126427709343675e-06,5.5581257266826845e-06
2023-06-01,8729.0,4.859319168707003e-05,5.501969188625037e-06,4.0879301426971205e-05
2023-06-02,6293.0,4.9706642494316953e-05,1.004927006311797e-05,2.293411603079442e-05
2023-06-03,6603.0,3.625796849670884e-05,1.1478607060441193e-05,1.3809245399425484e-05
2023-06-04,3339.0,0.00013492798854981586,-3.062848624930416e-06,3.192048809028247e-06
2023-06-05,388.0,0.0011633932339643448,0.0005256345241836429,0.0006746778350515463
2023-06-06,30955.0,8.262117789354703e-06,9.700861368405857e-07,3.2591889044598453e-06
2023-06-07,192.0,0.0014353683154952684,0.0007775952105379189,0.0014087782118055554
2023-06-08,1175.0,0.00022969967893381204,9.007852684511806e-05,9.971310095065642e-05
2023-06-09,9475.0,3.9835794887721814e-05,7.067254774068402e-06,1.1492415675190231e-05
2023-06-10,4271.0,7.699221004481651e-05,8.256004590157009e-06,3.3650493949463754e-05
2023-06-11,1800.0,0.0002484639705598148,4.592096681822637e-05,0.0001805920987654321
2023-06-12,107.0,0.0029340133533367293,0.0008362054010145547,0.0015455323609048827
2023-06-13,379.0,0.0010363930397669975,0.0002501324657938085,0.00093376125201022
2023-06-14,7310.0,4.924099202684517e-05,8.086333600664063e-06,3.184619947937817e-05
2023-06-15,54467.0,4.03470878838453e-06,7.771996459748674e-07,1.8901845418352044e-06
2023-06-16,21478.0,1.4895514315638874e-05,2.2264507633481708e-06,1.3916830905983561e-05
2023-06-17,5355.0,5.107260949868427e-05,6.999167217358162e-07,3.833042759587495e-05
2023-06-18,2086.0,0.0001826657195061184,6.043698260026528e-05,7.773139930266056e-05
2023-06-19,5700.0,4.2448091333495635e-05,1.4268296122152252e-05,8.116969529085872e-05
2023-06-20,10684.0,1.6403058911449848e-05,3.955688289628004e-06,1.2010264126204874e-05
2023-06-21,8690.0,3.4450748894249806e-05,3.9400307812343945e-06,8.078595160502197e-06
2023-06-22,5396.0,5.7779326196465594e-05,2.0926192983518057e-05,5.752908216337941e-05
2023-06-23,582.0,0.0005525002448752397,0.0001849696400230871,0.00015947438032144163
2023-06-24,2026.0,0.0002219695768663599,5.400325178666128e-05,0.00012891616780471833
2023-06-25,222.0,0.0014593866958731824,0.00029042723299480054,0.0007891425208992777
2023-06-26,5092.0,9.228933944911142e-05,1.6050775426433422e-05,7.171502330411859e-05
2023-06-27,5792.0,7.546641688530671e-05,-1.3062707686165753e-05,-4.233849592026343e-05
2023-06-28,11441.0,2.8524197918998698e-05,2.4332617766215167e-06,2.8951641564756804e-06
2023-06-29,449.0,0.0008098312769689826,0.00013689135005107787,0.0002725631321273208
2023-06-30,256.0,0.001172206072031995,0.0005148721244528076,0.0014831817626953126
2023-07-01,0.0,0.0,0.0,0.0
