date,score,w_subj,w_polar,w_comp
2023-05-14,8506.0,0.07857982164498512,-0.011298480021965866,0.0014657183164824806
2023-05-15,181.0,0.31589880653416563,0.08045203415369162,0.1033220994475138
2023-05-16,16.0,0.025,0.025,0.028675000000000003
2023-05-17,2527.0,0.35280951193375326,0.081037300919166,0.26333842500989313
2023-05-18,846.0,0.4607414489900596,0.10351295724221722,0.391722695035461
2023-05-19,1813.0,0.31532815692917593,0.0719617397621385,0.1885873138444567
2023-05-20,13682.0,0.38337924153008773,-0.046248649964484884,0.10631800175412952
2023-05-21,7821.0,0.2191477380090644,0.06602699788810175,0.167334944380514
2023-05-22,1372.0,0.4071976312108997,-0.009558148716447673,0.20726720116618078
2023-05-23,46.0,0.51843550584485,0.15790883019874616,0.02268478260869566
2023-05-24,12.0,0.0,0.0,-0.2506
