date,score,w_subj,w_polar,w_comp
2023-05-23,1022.0,0.32646008744876515,0.030168934240362814,0.3468065557729941
2023-05-24,752.0,0.2793543940509992,0.09647791864386945,0.269476329787234
2023-05-25,630.0,0.26273141327237964,0.13364995493146753,0.3947068253968254
2023-05-26,1648.0,0.2805603200784506,0.06529246036531394,0.13894150485436893
2023-05-27,103.0,0.4247267060606672,0.11408384491582653,0.18044174757281553
2023-05-28,633.0,0.4488189799712311,0.15590840274785772,0.21106714060031598
2023-05-29,7356.0,0.4699610752899297,0.1312520177882342,0.15504579934747145
2023-05-30,305.0,0.311885649640714,0.09177500462554619,0.15933377049180328
2023-05-31,39.0,0.18941250107916774,0.06715423465423465,0.21119743589743592
2023-06-01,2468.0,0.2856505074466723,-0.03558861508697732,-0.03686880064829821
2023-06-02,4304.0,0.35427431864157566,0.05140819584032953,0.09606305762081785
2023-06-03,3068.0,0.2101022070095641,0.07551929494978989,0.09037956323337679
2023-06-04,32.0,0.241515799738456,0.1466033944354257,0.1616
2023-06-05,34760.0,0.3440110272577072,0.16364798966207675,0.18441090621403913
2023-06-06,28504.0,0.28393497750501434,0.22915211985370518,0.20643535994948078
2023-06-07,6006.0,0.27162309183967737,-0.011718950825660624,-0.06972355977355976
2023-06-08,1881.0,0.2636363237696545,0.043352052354625914,0.08209840510366825
2023-06-09,1601.0,0.39039700089211943,0.09632209868366255,0.260764209868832
2023-06-10,92.0,0.41802866503442465,0.11495609709878969,0.08739673913043478
2023-06-11,520.0,0.3935299953518704,0.043844878781932356,0.2452817307692308
2023-06-12,935.0,0.2156016891605127,-0.00942929292929293,-0.20481112299465237
2023-06-13,729.0,0.23672054004015594,0.004867338879684557,-0.01552908093278464
2023-06-14,3550.0,0.6791166834339369,0.3924074614352783,0.4155692957746478
2023-06-15,5603.0,0.20331299586810028,0.006376874285807001,-0.0470761199357487
2023-06-16,1262.0,0.3632553583386722,0.09453982595177104,0.22758407290015847
2023-06-17,61.0,0.3831362287422006,-0.0028195541339569464,0.1533081967213115
2023-06-18,2441.0,0.32754815633894163,0.025678292496256843,0.04938471937730438
2023-06-19,772.0,0.3778111970778283,0.07225327833661938,0.021042616580310883
2023-06-20,1394.0,0.41648259722150627,0.08711095241111984,0.413678981348637
2023-06-21,130.0,0.37198764776889776,0.14398920028384316,0.3496669230769231
2023-06-22,24.0,0.43267361111111113,0.11822916666666666,0.11729166666666667
2023-06-23,2579.0,0.3470946088497324,0.10377888848429143,0.3680334625823963
2023-06-24,80.0,0.43177664189866566,0.1473423718862707,0.2381675
2023-06-25,11.0,0.0984848484848485,0.062121212121212126,0.05563636363636364
2023-06-26,2.0,0.15000000000000002,0.175,0.2202
2023-06-27,5.0,0.2046666666666667,0.0033333333333333327,-0.05936
2023-06-28,751.0,0.5333631973145955,0.16271608514284946,0.2884856191744341
2023-06-29,97.0,0.29232033659353246,0.1198122702040228,0.10400721649484536
2023-06-30,1535.0,0.38612307569137855,0.0434980615450645,0.14471224755700327
2023-07-01,154.0,0.39283557322958024,0.15142262296686,0.3164123376623377
