date,score,w_subj,w_polar,w_comp
2023-05-28,530.0,0.2983265683711228,0.09789428575606887,0.3416243396226415
2023-05-29,44.0,0.10186147186147188,0.18621753246753248,0.37575227272727274
2023-05-30,12373.0,0.4769786932688738,0.17045189478109013,0.5466919582962902
2023-05-31,2813.0,0.38377199228865777,0.056877122083561625,0.1800647707074298
2023-06-01,183.0,0.5028429474124474,0.0561269356700644,0.2692464480874317
2023-06-02,444.0,0.4057196451903337,0.07920098595415793,0.541461036036036
2023-06-03,8533.0,0.4019899484665024,0.0050428172344974325,-0.22532253603656394
2023-06-04,223.0,0.3644557119551781,0.07348314834381459,0.019154708520179375
2023-06-05,60.0,0.35239177489177487,0.5119246031746032,1.0708716666666664
2023-06-06,2312.0,0.4223282421161454,0.11292677401626242,0.6786745674740485
2023-06-07,3206.0,0.24306175090347734,0.0769241033329948,0.20149198378041172
2023-06-08,30.0,0.24877821067821068,-0.0170012987012987,0.06834
2023-06-09,13103.0,0.44674545183249037,0.011778994838862538,0.09249867205983363
2023-06-10,3425.0,0.2583915595796634,0.015444467720480155,0.328105401459854
2023-06-11,11987.0,0.29481679963749585,0.06624349000683102,0.22542128973054143
2023-06-12,1042.0,0.41172625154255,0.06881860003857093,0.21278963531669864
2023-06-13,169.0,0.39518918436098516,0.08057393475893741,0.4028597633136095
2023-06-14,8719.0,0.4484724987855856,0.129366535555764,0.17806219749971328
2023-06-15,1076.0,0.4289832408967236,0.15490519057868105,0.3506864312267658
2023-06-16,4946.0,0.35585024565268425,0.09878778977008205,0.43853738374443996
2023-06-17,121.0,0.3923214905533305,0.18106419159594453,0.4413314049586777
2023-06-18,5202.0,0.44751862518294544,0.09018481307046083,0.3405370818915802
2023-06-19,5040.0,0.5678131713062269,0.14073006940504462,0.06687916666666666
2023-06-20,91.0,0.4107126141097693,0.06853646982233512,0.5047417582417583
2023-06-21,20.0,0.36378787878787877,0.14030303030303032,0.13043
2023-06-22,75.0,0.4787786736411736,0.19118768037518036,0.4767106666666666
2023-06-23,14.0,0.0,0.0,0.03264285714285715
2023-06-24,381.0,0.297554096115472,0.08255325904154014,0.5033656167979003
2023-06-25,83.0,0.3252318637568207,0.09373442812685498,0.3629313253012048
2023-06-26,5.0,0.5178513708513709,0.2531139971139971,0.7952
2023-06-27,30.0,0.3033809523809524,0.09934920634920635,0.5153833333333333
2023-06-28,737.0,0.39120047464766644,0.017156808423587355,-0.035566485753052914
2023-06-29,23.0,0.47148386034255596,0.1700592885375494,0.06551304347826088
2023-06-30,5.0,0.5266666666666666,-0.18533333333333327,0.7183200000000001
2023-07-01,1.0,0.6,-0.4,-0.765
