date,open,high,low,close,adj_close,volume,score,w_subj,w_polar,w_comp
2023-03-21,188.279999,198.0,188.039993,197.580002,197.580002,153391400.0,57.0,0.3490949596212753,0.0907488628979857,0.6607333333333333
2023-03-22,199.300003,200.660004,190.949997,191.149994,191.149994,150376400.0,57.0,0.3490949596212753,0.0907488628979857,0.6607333333333333
2023-03-23,195.259995,199.309998,188.649994,192.220001,192.220001,144193900.0,2599.0,0.2365284573854261,0.0576486938046329,-0.0487198537899191
2023-03-24,191.649994,192.360001,187.149994,190.410004,190.410004,116312400.0,3882.0,0.1818579168039939,-0.0174992108957829,-0.1841734415249871
2023-03-25,191.649994,192.360001,187.149994,190.410004,190.410004,116312400.0,9223.0,0.291088108876375,0.0137850355180554,-0.0050118508077631
2023-03-26,191.649994,192.360001,187.149994,190.410004,190.410004,116312400.0,52210.0,0.5544575703865112,0.1988812543075615,0.0636305401264125
2023-03-27,194.419998,197.389999,189.940002,191.809998,191.809998,120851600.0,15554.0,0.3350606534687863,0.057707931590913,0.0769174617461746
2023-03-28,192.0,192.350006,185.429993,189.190002,189.190002,98654600.0,34.0,0.5263302461959751,0.0994220244092366,0.3688294117647059
2023-03-29,193.130005,195.289993,189.440002,193.880005,193.880005,123660000.0,2.0,0.1666666666666666,-0.1666666666666666,0.3818
2023-03-30,195.580002,197.330002,194.419998,195.279999,195.279999,110252200.0,210.0,0.3352125317363412,0.3206510301867444,0.8384047619047619
2023-03-31,197.529999,207.789993,197.199997,207.460007,207.460007,170222100.0,148.0,0.4612188769242341,0.2765064664763325,0.3758121621621622
2023-04-01,197.529999,207.789993,197.199997,207.460007,207.460007,170222100.0,3648.0,0.3787078048858271,0.1046659412753612,0.5314895833333333
2023-04-02,197.529999,207.789993,197.199997,207.460007,207.460007,170222100.0,7597.0,0.3184176765121521,0.0869510547457573,0.158057628011057
2023-04-03,199.910004,202.690002,192.199997,194.770004,194.770004,169545900.0,3108.0,0.4368768614654146,0.008643874384728,0.2060269948519948
2023-04-04,197.320007,198.740005,190.320007,192.580002,192.580002,126463800.0,1140.0,0.3048258767907095,0.1214370126607955,0.0885437719298245
2023-04-05,190.520004,190.679993,183.759995,185.520004,185.520004,133882500.0,1078.0,0.0845336013193156,-0.0054468150896722,0.0006750463821892
2023-04-06,183.080002,186.389999,179.740005,185.059998,185.059998,123857900.0,8864.0,0.4910453362289926,0.0918295116941131,0.2750000564079422
2023-04-07,183.080002,186.389999,179.740005,185.059998,185.059998,123857900.0,27565.0,0.3259781664906911,0.0154258027506448,0.1612689896608017
2023-04-08,183.080002,186.389999,179.740005,185.059998,185.059998,123857900.0,569.0,0.422962022766004,0.003045540161275,0.0080977152899824
2023-04-09,183.080002,186.389999,179.740005,185.059998,185.059998,123857900.0,20638.0,0.2526088666708259,-0.0138118537378008,0.0580607617017152
2023-04-10,179.940002,185.100006,176.110001,184.509995,184.509995,142154600.0,3454.0,0.2919434013987792,0.0114652107004814,0.1881543138390272
2023-04-11,186.690002,189.190002,185.649994,186.789993,186.789993,115770900.0,283.0,0.2953725034290405,0.0220029442158417,0.1305968197879858
2023-04-12,190.740005,191.580002,180.309998,180.539993,180.539993,150256300.0,3051.0,0.3307891438357883,0.037711470468968,0.143738118649623
2023-04-13,182.960007,186.5,180.940002,185.899994,185.899994,112933000.0,1503.0,0.3903105730066681,0.0935555710456839,0.2230800399201597
2023-04-14,183.949997,186.279999,182.009995,185.0,185.0,96438700.0,9938.0,0.2552416737667968,8.90409474252736e-05,0.0782953008653652
2023-04-15,183.949997,186.279999,182.009995,185.0,185.0,96438700.0,301.0,0.3161670375311181,0.0892174029583644,0.1813970099667774
2023-04-16,183.949997,186.279999,182.009995,185.0,185.0,96438700.0,30.0,0.3017733457019171,0.1773556998556998,0.2265799999999999
2023-04-17,186.320007,189.690002,182.690002,187.039993,187.039993,116662200.0,2940.0,0.4306120462238475,0.0645527143663789,0.6382569047619048
2023-04-18,187.149994,187.690002,183.580002,184.309998,184.309998,92067000.0,1534.0,0.3117323122790216,0.038763365132812,0.0387088657105606
2023-04-19,179.100006,183.5,177.649994,180.589996,180.589996,125732700.0,73146.0,0.3792285614316438,0.0671729757035386,0.1589205288054029
2023-04-20,166.169998,169.699997,160.559998,162.990005,162.990005,210970800.0,12177.0,0.3742436730046025,-0.0076985087305274,-0.0854057649667405
2023-04-21,164.800003,166.0,161.320007,165.080002,165.080002,123539000.0,22100.0,0.4467835009378233,0.0373738195797402,-0.0069024841628959
2023-04-22,164.800003,166.0,161.320007,165.080002,165.080002,123539000.0,48604.0,0.2301474226132721,0.0010919777177641,0.0887818759772858
2023-04-23,164.800003,166.0,161.320007,165.080002,165.080002,123539000.0,1161.0,0.4214727323360014,0.0738326524116069,0.0948752799310938
2023-04-24,164.649994,165.649994,158.610001,162.550003,162.550003,140006600.0,30746.0,0.134087958773717,0.0083819330260286,0.0257279093215377
2023-04-25,159.820007,163.470001,158.75,160.669998,160.669998,121999300.0,1178.0,0.3570500958267754,0.0805109435411248,0.1195565365025467
2023-04-26,160.289993,160.669998,153.139999,153.75,153.75,153364100.0,12.0,0.2863756613756613,0.065079365079365,0.23345
2023-04-27,152.639999,160.479996,152.369995,160.190002,160.190002,127015200.0,24.0,0.2049107142857142,0.0882440476190476,0.125425
2023-04-28,160.899994,165.0,157.320007,164.309998,164.309998,122515800.0,6.0,0.5277777777777778,-0.0933333333333333,-0.0242666666666666
2023-04-29,160.899994,165.0,157.320007,164.309998,164.309998,122515800.0,2.0,0.6261363636363637,0.1965909090909091,-0.2778
2023-04-30,160.899994,165.0,157.320007,164.309998,164.309998,122515800.0,2.0,0.6261363636363637,0.1965909090909091,-0.2778
2023-05-01,163.169998,163.279999,158.830002,161.830002,161.830002,109015000.0,2.0,0.0,0.0,0.4019
2023-05-02,161.880005,165.490005,158.929993,160.309998,160.309998,128259700.0,74.0,0.2654240522990523,0.058181745056745,0.3966067567567568
2023-05-03,160.009995,165.0,159.910004,160.610001,160.610001,119728000.0,4.0,0.25,0.25,0.2202
2023-05-04,162.710007,162.949997,159.649994,161.199997,161.199997,95108500.0,4.0,0.1,0.1,0.2522
2023-05-05,163.970001,170.789993,163.509995,170.059998,170.059998,107440900.0,2865.0,0.3858818249813013,0.0666841186736474,-0.3463927399650959
2023-05-06,163.970001,170.789993,163.509995,170.059998,170.059998,107440900.0,1440.0,0.1558635205437837,0.0518011606773668,0.1202200694444444
2023-05-07,163.970001,170.789993,163.509995,170.059998,170.059998,107440900.0,447.0,0.4723792850064376,0.0673983049896674,0.4634946308724832
2023-05-08,173.720001,173.800003,169.190002,171.789993,171.789993,112249400.0,27.0,0.6031635802469135,0.2259259259259259,0.5766740740740741
2023-05-09,168.949997,169.820007,166.559998,169.149994,169.149994,88965000.0,23941.0,0.348923568499811,0.1087200768734423,0.3702613299360929
2023-05-10,172.550003,174.429993,166.679993,168.539993,168.539993,119840700.0,3903.0,0.455306506770765,0.244378619225823,0.4845602613374328
2023-05-11,168.699997,173.570007,166.789993,172.080002,172.080002,103889900.0,1881.0,0.2812127078070393,0.0150594633488373,0.0735771929824561
2023-05-12,176.070007,177.380005,167.229996,167.979996,167.979996,157577100.0,4087.0,0.37201574878853,0.0234384193455639,0.0878852703694641
2023-05-13,176.070007,177.380005,167.229996,167.979996,167.979996,157577100.0,52.0,0.282708870990121,0.0012064151126651,0.0319884615384615
2023-05-14,176.070007,177.380005,167.229996,167.979996,167.979996,157577100.0,2.0,1.1357142857142857,0.2857142857142857,-0.0463
2023-05-15,167.660004,169.759995,164.550003,166.350006,166.350006,105592500.0,68254.0,0.1076249221904168,0.0097388735866517,0.0314860198669675
2023-05-16,165.649994,169.520004,164.350006,166.520004,166.520004,98288800.0,157.0,0.4181106932699289,0.0269016758188732,0.0896847133757961
2023-05-17,168.410004,174.5,167.190002,173.860001,173.860001,125473600.0,83.0,0.3868056288148421,0.0881142215922513,0.8764277108433737
2023-05-18,174.220001,177.059998,172.449997,176.889999,176.889999,109520300.0,39810.0,0.4506910185493243,0.2662889982026222,0.1450342803315749
2023-05-19,177.169998,181.949997,176.309998,180.139999,180.139999,136024200.0,734.0,0.32125931075767,0.0947392018037617,0.2614807901907357
2023-05-20,177.169998,181.949997,176.309998,180.139999,180.139999,136024200.0,20595.0,0.2477159891711967,0.0201944049449511,0.1743880165088614
2023-05-21,177.169998,181.949997,176.309998,180.139999,180.139999,136024200.0,2688.0,0.1143733683024977,0.0192960077496907,0.039337462797619
2023-05-22,180.699997,189.320007,180.110001,188.869995,188.869995,132001400.0,45946.0,0.5586815542166967,0.0178736896974207,0.3393772167326861
2023-05-23,186.199997,192.960007,185.259995,185.770004,185.770004,156952100.0,2445.0,0.1327422848113032,0.0270459016103187,0.1278512065439672
2023-05-24,182.229996,184.220001,178.220001,182.899994,182.899994,137605100.0,37.0,0.4033783783783784,0.2013513513513513,0.1683189189189189
2023-05-25,186.539993,186.779999,180.580002,184.470001,184.470001,96870700.0,31410.0,0.3594394533782447,0.0578900733347099,0.3047724546322827
2023-05-26,184.619995,198.600006,184.529999,193.169998,193.169998,162061500.0,18435.0,0.4071560655513907,-0.0419976246816736,0.0817421101166259
2023-05-27,184.619995,198.600006,184.529999,193.169998,193.169998,162061500.0,457.0,0.4330145194784144,0.1020708248023033,0.0454236323851203
2023-05-28,184.619995,198.600006,184.529999,193.169998,193.169998,162061500.0,60.0,0.3605578403078403,0.0472669552669552,0.1837833333333333
2023-05-29,184.619995,198.600006,184.529999,193.169998,193.169998,162061500.0,11569.0,0.5730213492447449,0.1498338197939952,0.0923074509464949
2023-05-30,200.100006,204.479996,197.529999,201.160004,201.160004,128818700.0,228.0,0.3388238556749417,0.0471537897322671,0.0592092105263157
2023-05-31,199.779999,203.949997,195.119995,203.929993,203.929993,150711700.0,9130.0,0.4257015510165103,0.0711957068660385,0.2549235815991238
2023-06-01,202.589996,209.800003,199.369995,207.520004,207.520004,148029900.0,2765.0,0.1885568721238993,-0.0212441194084801,0.0867281012658227
2023-06-02,210.149994,217.25,209.75,213.970001,213.970001,164129000.0,17901.0,0.27488720847518,0.0306347369436901,0.0905158594491927
2023-06-03,210.149994,217.25,209.75,213.970001,213.970001,164129000.0,11704.0,0.2762950324480723,0.1127197998577594,0.2083895933014354
2023-06-04,210.149994,217.25,209.75,213.970001,213.970001,164129000.0,2834.0,0.3095840009888175,0.1057173275034513,0.246562067748765
2023-06-05,217.800003,221.289993,214.520004,217.610001,217.610001,151143100.0,62.0,0.3107366871479775,0.0404185867895545,0.0817709677419354
2023-06-06,216.139999,221.910004,212.529999,221.309998,221.309998,146911600.0,2986.0,0.2510154790888024,0.0691917363382572,0.1557679839249832
2023-06-07,228.0,230.830002,223.199997,224.570007,224.570007,185710800.0,5506.0,0.2908020409317177,0.0646913315122541,0.1771892299309844
2023-06-08,224.220001,235.229996,223.009995,234.860001,234.860001,164489700.0,13675.0,0.4061344208612612,0.0412121972103045,0.0631866106032906
2023-06-09,249.070007,252.419998,242.020004,244.399994,244.399994,199882300.0,34055.0,0.3894175538711816,0.0165926235699205,0.0177216855087358
2023-06-10,249.070007,252.419998,242.020004,244.399994,244.399994,199882300.0,8976.0,0.4055144140873195,0.0092916142233243,0.0044002673796791
2023-06-11,249.070007,252.419998,242.020004,244.399994,244.399994,199882300.0,17026.0,0.2497595225233329,0.0539552545255382,0.1760871373193938
2023-06-12,247.940002,250.970001,244.589996,249.830002,249.830002,150337900.0,6924.0,0.3150408558424515,0.1039172784585129,0.3476738301559792
2023-06-13,253.509995,259.679993,251.339996,258.709991,258.709991,162384300.0,102.0,0.2647187790186511,0.0295842959493854,0.1781598039215686
2023-06-14,260.170013,261.570007,250.5,256.790009,256.790009,170575500.0,16205.0,0.4750732011881151,0.0072512419311805,0.1762361925331688
2023-06-15,248.399994,258.950012,247.289993,255.899994,255.899994,160171200.0,49492.0,0.2651928106997977,0.036524481101867,-0.0834471005415016
2023-06-16,258.920013,263.600006,257.209991,260.540009,260.540009,167563700.0,2193.0,0.4705292067918875,0.0420270402884358,0.1874211126310989
2023-06-17,258.920013,263.600006,257.209991,260.540009,260.540009,167563700.0,9965.0,0.3530426680986968,0.0725845878381105,0.3073046061214249
2023-06-18,258.920013,263.600006,257.209991,260.540009,260.540009,167563700.0,2087.0,0.3678453394743352,0.1427411500434018,0.1617276952563488
2023-06-19,258.920013,263.600006,257.209991,260.540009,260.540009,167563700.0,5638.0,0.2420899060345641,0.0823423195527855,0.4662854026250443
2023-06-20,261.5,274.75,261.119995,274.450012,274.450012,165611200.0,8822.0,0.1232625037361775,0.0253015428518432,0.2235548175017003
2023-06-21,275.130005,276.98999,257.779999,259.459991,259.459991,211797100.0,1209.0,0.2963827580296762,0.0957994229189618,0.2836610421836228
2023-06-22,250.770004,265.0,248.25,264.609985,264.609985,166875900.0,32.0,0.4303479168656098,-0.0287358302696078,0.13851875
2023-06-23,259.290009,262.450012,252.800003,256.600006,256.600006,176584100.0,16993.0,0.2980438102641026,0.0683107940208469,0.013421091037486
2023-06-24,259.290009,262.450012,252.800003,256.600006,256.600006,176584100.0,308.0,0.6389367254575975,0.0993374296661528,0.1411409090909091
2023-06-25,259.290009,262.450012,252.800003,256.600006,256.600006,176584100.0,359.0,0.3841784099638258,0.0688390423908231,0.3778710306406685
2023-06-26,250.070007,258.369995,240.699997,241.050003,241.050003,179990600.0,271.0,0.2853389533624773,0.1306669888127452,0.3813715867158671
2023-06-27,243.240005,250.389999,240.850006,250.210007,250.210007,164968200.0,2084.0,0.3750508311730325,0.105441174484329,0.5293937140115162
2023-06-28,249.699997,259.880005,248.889999,256.23999,256.23999,159770800.0,551.0,0.3063706892019051,0.1628824321474049,0.2920366606170599
2023-06-29,258.029999,260.73999,253.610001,257.5,257.5,131283400.0,4950.0,0.3814465227894715,0.0590399664102126,0.2182199393939393
2023-06-30,260.600006,264.450012,259.890015,261.769989,261.769989,112267600.0,3913.0,0.0235463324361281,0.0073742074880089,0.6044074367492972
2023-07-01,260.600006,264.450012,259.890015,261.769989,261.769989,112267600.0,7466.0,0.1727121371566952,0.0276993404068499,0.0473068443611036
